Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
2	11024	False	5	80	2	2	0	model-11024.graphml	T5	29020
2	11028	False	5	80	2	2	0	model-11028.graphml	T4	9432
2	11040	False	5	90	2	2	0	model-11040.graphml	T5	14138
1	11061	False	5	50	2	2	1	model-11061.graphml	T4	276416
1	11062	False	5	50	2	2	1	model-11062.graphml	T4	61350
1	11063	False	5	50	2	2	1	model-11063.graphml	T4	105853
1	11064	False	5	50	2	2	1	model-11064.graphml	T9	19016
1	11065	False	5	50	2	2	1	model-11065.graphml	T4	70133
1	11066	False	5	50	2	2	1	model-11066.graphml	T9	95114
1	11067	False	5	50	2	2	1	model-11067.graphml	T4	14036
1	11068	False	5	50	2	2	1	model-11068.graphml	T9	95114
1	11069	False	5	50	2	2	1	model-11069.graphml	T4	93701
1	11070	False	5	50	2	2	1	model-11070.graphml	T9	156578
1	11074	False	5	60	2	2	1	model-11074.graphml	T9	14209
1	11078	False	5	60	2	2	1	model-11078.graphml	T9	14209
2	11133	False	5	50	2	2	1	model-11133.graphml	T5	71020
2	11140	False	5	50	2	2	1	model-11140.graphml	T5	15899
2	11144	False	5	60	2	2	1	model-11144.graphml	T5	36306
2	11145	False	5	60	2	2	1	model-11145.graphml	T5	37872
2	11146	False	5	60	2	2	1	model-11146.graphml	T5	22576
2	11147	False	5	60	2	2	1	model-11147.graphml	T5	52544
2	11152	False	5	70	2	2	1	model-11152.graphml	T4	65407
2	11153	False	5	70	2	2	1	model-11153.graphml	T4	89962
2	11156	False	5	70	2	2	1	model-11156.graphml	T4	65407
2	11173	False	5	90	2	2	1	model-11173.graphml	T4	141002
1	11202	False	5	50	2	2	2	model-11202.graphml	T4	73196
1	11203	False	5	50	2	2	2	model-11203.graphml	T4	149804
1	11204	False	5	50	2	2	2	model-11204.graphml	T4	164922
1	11205	False	5	50	2	2	2	model-11205.graphml	T9	66667
1	11206	False	5	50	2	2	2	model-11206.graphml	T4	59010
1	11207	False	5	50	2	2	2	model-11207.graphml	T9	56158
1	11208	False	5	50	2	2	2	model-11208.graphml	T9	160233
1	11209	False	5	50	2	2	2	model-11209.graphml	T9	7948
