Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
1	318	True	13	80	0	2	2	model-318.graphml	SCHED	0.03128507499999955
1	319	True	13	80	0	2	2	model-319.graphml	SCHED	0.030795339000000865
1	320	True	13	80	0	2	2	model-320.graphml	SCHED	0.03110031199999952
1	321	True	13	90	0	2	2	model-321.graphml	SCHED	0.03201313100000114
1	322	True	13	90	0	2	2	model-322.graphml	SCHED	0.031137957999998633
1	323	True	13	90	0	2	2	model-323.graphml	SCHED	0.03184023400000058
1	324	True	13	90	0	2	2	model-324.graphml	SCHED	0.03138545699999895
1	325	True	13	90	0	2	2	model-325.graphml	SCHED	0.03140386900000003
1	326	True	13	90	0	2	2	model-326.graphml	SCHED	0.030807511000000787
1	327	True	13	90	0	2	2	model-327.graphml	SCHED	0.03112277299999988
1	328	True	13	90	0	2	2	model-328.graphml	SCHED	0.031217552000001092
1	329	True	13	90	0	2	2	model-329.graphml	SCHED	0.0313255390000009
1	330	True	13	90	0	2	2	model-330.graphml	SCHED	0.031685969000001535
1	331	True	13	95	0	2	2	model-331.graphml	SCHED	0.03162193400000035
1	332	True	13	95	0	2	2	model-332.graphml	SCHED	0.03145586900000019
1	333	True	13	95	0	2	2	model-333.graphml	SCHED	0.031466028000000534
1	334	True	13	95	0	2	2	model-334.graphml	SCHED	0.032482746999999534
1	335	True	13	95	0	2	2	model-335.graphml	SCHED	0.03115307500000064
1	336	True	13	95	0	2	2	model-336.graphml	SCHED	0.032279766000000265
1	337	True	13	95	0	2	2	model-337.graphml	SCHED	0.031003347000000403
1	338	True	13	95	0	2	2	model-338.graphml	SCHED	0.030796975999999532
1	339	True	13	95	0	2	2	model-339.graphml	SCHED	0.03294373299999975
1	340	True	13	95	0	2	2	model-340.graphml	SCHED	0.03236149900000029
1	341	True	13	98	0	2	2	model-341.graphml	SCHED	0.03181485499999859
1	342	True	13	98	0	2	2	model-342.graphml	SCHED	0.031414140000000756
1	343	True	13	98	0	2	2	model-343.graphml	SCHED	0.031417903000001246
1	344	True	13	98	0	2	2	model-344.graphml	SCHED	0.03241834799999843
1	345	True	13	98	0	2	2	model-345.graphml	SCHED	0.03230192200000026
1	346	True	13	98	0	2	2	model-346.graphml	SCHED	0.03457008400000028
1	347	True	13	98	0	2	2	model-347.graphml	SCHED	0.0343931039999994
1	348	True	13	98	0	2	2	model-348.graphml	SCHED	0.03239218699999924
1	349	True	13	98	0	2	2	model-349.graphml	SCHED	0.03343842900000027
1	350	True	13	98	0	2	2	model-350.graphml	SCHED	0.03172509900000087
2	351	True	13	50	0	2	2	model-351.graphml	SCHED	0.030423682999998647
2	352	True	13	50	0	2	2	model-352.graphml	SCHED	0.029703822000000102
2	353	True	13	50	0	2	2	model-353.graphml	SCHED	0.030008844000001034
2	354	True	13	50	0	2	2	model-354.graphml	SCHED	0.03001394200000007
2	355	True	13	50	0	2	2	model-355.graphml	SCHED	0.029733730000000236
2	356	True	13	50	0	2	2	model-356.graphml	SCHED	0.03037557199999874
2	357	True	13	50	0	2	2	model-357.graphml	SCHED	0.029651437000000058
2	358	True	13	50	0	2	2	model-358.graphml	SCHED	0.030098231000000197
2	359	True	13	50	0	2	2	model-359.graphml	SCHED	0.029927908000001224
2	360	True	13	50	0	2	2	model-360.graphml	SCHED	0.02977906299999944
